"Date and Time Run #1","Time (s) Run #1","Voltage (V) Run #1"
03/13/2024 02:15:43 pm,4.804,13.4
03/13/2024 02:15:43 pm,4.808,13.8
03/13/2024 02:15:43 pm,4.812,14.1
03/13/2024 02:15:43 pm,4.816,14.5
03/13/2024 02:15:43 pm,4.820,14.8
03/13/2024 02:15:43 pm,4.824,15.2
03/13/2024 02:15:43 pm,4.828,15.6
03/13/2024 02:15:43 pm,4.832,16.0
03/13/2024 02:15:43 pm,4.836,16.4
03/13/2024 02:15:43 pm,4.840,16.8
03/13/2024 02:15:43 pm,4.844,17.2
03/13/2024 02:15:43 pm,4.848,17.5
03/13/2024 02:15:43 pm,4.852,17.9
03/13/2024 02:15:43 pm,4.856,18.2
03/13/2024 02:15:43 pm,4.860,18.6
03/13/2024 02:15:43 pm,4.864,18.9
03/13/2024 02:15:43 pm,4.868,19.3
03/13/2024 02:15:43 pm,4.872,19.7
03/13/2024 02:15:43 pm,4.876,20.0
03/13/2024 02:15:43 pm,4.880,20.4
03/13/2024 02:15:43 pm,4.884,20.8
03/13/2024 02:15:43 pm,4.888,21.1
03/13/2024 02:15:43 pm,4.892,21.5
03/13/2024 02:15:43 pm,4.896,21.9
03/13/2024 02:15:43 pm,4.900,22.2
03/13/2024 02:15:43 pm,4.904,22.5
03/13/2024 02:15:43 pm,4.908,22.9
03/13/2024 02:15:43 pm,4.912,23.1
03/13/2024 02:15:43 pm,4.916,23.4
03/13/2024 02:15:43 pm,4.920,23.8
03/13/2024 02:15:43 pm,4.924,24.1
03/13/2024 02:15:43 pm,4.928,24.5
03/13/2024 02:15:43 pm,4.932,24.8
03/13/2024 02:15:43 pm,4.936,25.1
03/13/2024 02:15:43 pm,4.940,25.4
03/13/2024 02:15:43 pm,4.944,25.8
03/13/2024 02:15:43 pm,4.948,26.0
03/13/2024 02:15:43 pm,4.952,26.4
03/13/2024 02:15:43 pm,4.956,26.6
03/13/2024 02:15:43 pm,4.960,27.0
03/13/2024 02:15:43 pm,4.964,27.1
03/13/2024 02:15:43 pm,4.968,27.4
03/13/2024 02:15:43 pm,4.972,27.7
03/13/2024 02:15:43 pm,4.976,28.0
03/13/2024 02:15:43 pm,4.980,28.3
03/13/2024 02:15:43 pm,4.984,28.6
03/13/2024 02:15:43 pm,4.988,28.8
03/13/2024 02:15:43 pm,4.992,29.1
03/13/2024 02:15:43 pm,4.996,29.3
03/13/2024 02:15:44 pm,5.000,29.6
03/13/2024 02:15:44 pm,5.004,29.8
03/13/2024 02:15:44 pm,5.008,30.1
03/13/2024 02:15:44 pm,5.012,30.3
03/13/2024 02:15:44 pm,5.016,30.6
03/13/2024 02:15:44 pm,5.020,30.8
03/13/2024 02:15:44 pm,5.024,31.0
03/13/2024 02:15:44 pm,5.028,31.3
03/13/2024 02:15:44 pm,5.032,31.4
03/13/2024 02:15:44 pm,5.036,31.6
03/13/2024 02:15:44 pm,5.040,31.8
03/13/2024 02:15:44 pm,5.044,32.1
03/13/2024 02:15:44 pm,5.048,32.3
03/13/2024 02:15:44 pm,5.052,32.5
03/13/2024 02:15:44 pm,5.056,32.7
03/13/2024 02:15:44 pm,5.060,32.9
03/13/2024 02:15:44 pm,5.064,33.2
03/13/2024 02:15:44 pm,5.068,33.3
03/13/2024 02:15:44 pm,5.072,33.5
03/13/2024 02:15:44 pm,5.076,33.7
03/13/2024 02:15:44 pm,5.080,33.9
03/13/2024 02:15:44 pm,5.084,34.1
03/13/2024 02:15:44 pm,5.088,34.2
03/13/2024 02:15:44 pm,5.092,34.4
03/13/2024 02:15:44 pm,5.096,34.6
03/13/2024 02:15:44 pm,5.100,34.8
03/13/2024 02:15:44 pm,5.104,34.9
03/13/2024 02:15:44 pm,5.108,35.0
03/13/2024 02:15:44 pm,5.112,35.2
03/13/2024 02:15:44 pm,5.116,35.3
03/13/2024 02:15:44 pm,5.120,35.4
03/13/2024 02:15:44 pm,5.124,35.4
03/13/2024 02:15:44 pm,5.128,35.5
03/13/2024 02:15:44 pm,5.132,35.6
03/13/2024 02:15:44 pm,5.136,35.7
03/13/2024 02:15:44 pm,5.140,35.7
