"Date and Time Run #1","Time (s) Run #1","Voltage (V) Run #1"
03/13/2024 02:16:46 pm,5.372,8.1
03/13/2024 02:16:46 pm,5.376,8.3
03/13/2024 02:16:46 pm,5.380,8.5
03/13/2024 02:16:46 pm,5.384,8.7
03/13/2024 02:16:46 pm,5.388,9.0
03/13/2024 02:16:46 pm,5.392,9.2
03/13/2024 02:16:46 pm,5.396,9.5
03/13/2024 02:16:46 pm,5.400,9.7
03/13/2024 02:16:46 pm,5.404,10.0
03/13/2024 02:16:46 pm,5.408,10.2
03/13/2024 02:16:46 pm,5.412,10.4
03/13/2024 02:16:46 pm,5.416,10.5
03/13/2024 02:16:46 pm,5.420,10.8
03/13/2024 02:16:46 pm,5.424,11.0
03/13/2024 02:16:46 pm,5.428,11.2
03/13/2024 02:16:46 pm,5.432,11.5
03/13/2024 02:16:46 pm,5.436,11.7
03/13/2024 02:16:46 pm,5.440,11.9
03/13/2024 02:16:46 pm,5.444,12.2
03/13/2024 02:16:46 pm,5.448,12.5
03/13/2024 02:16:46 pm,5.452,12.7
03/13/2024 02:16:46 pm,5.456,12.9
03/13/2024 02:16:46 pm,5.460,13.2
03/13/2024 02:16:46 pm,5.464,13.4
03/13/2024 02:16:46 pm,5.468,13.6
03/13/2024 02:16:46 pm,5.472,13.9
03/13/2024 02:16:46 pm,5.476,14.1
03/13/2024 02:16:46 pm,5.480,14.3
03/13/2024 02:16:46 pm,5.484,14.6
03/13/2024 02:16:46 pm,5.488,14.7
03/13/2024 02:16:46 pm,5.492,14.9
03/13/2024 02:16:46 pm,5.496,15.2
03/13/2024 02:16:46 pm,5.500,15.4
03/13/2024 02:16:46 pm,5.504,15.7
03/13/2024 02:16:46 pm,5.508,15.9
03/13/2024 02:16:46 pm,5.512,16.1
03/13/2024 02:16:46 pm,5.516,16.4
03/13/2024 02:16:46 pm,5.520,16.6
03/13/2024 02:16:46 pm,5.524,16.9
03/13/2024 02:16:46 pm,5.528,17.1
03/13/2024 02:16:46 pm,5.532,17.3
03/13/2024 02:16:46 pm,5.536,17.6
03/13/2024 02:16:46 pm,5.540,17.8
03/13/2024 02:16:46 pm,5.544,18.0
03/13/2024 02:16:46 pm,5.548,18.2
03/13/2024 02:16:46 pm,5.552,18.5
03/13/2024 02:16:46 pm,5.556,18.8
03/13/2024 02:16:46 pm,5.560,18.9
03/13/2024 02:16:46 pm,5.564,19.1
03/13/2024 02:16:46 pm,5.568,19.3
03/13/2024 02:16:46 pm,5.572,19.6
03/13/2024 02:16:46 pm,5.576,19.8
03/13/2024 02:16:46 pm,5.580,20.1
03/13/2024 02:16:46 pm,5.584,20.3
03/13/2024 02:16:46 pm,5.588,20.5
03/13/2024 02:16:46 pm,5.592,20.8
03/13/2024 02:16:46 pm,5.596,21.0
03/13/2024 02:16:46 pm,5.600,21.3
03/13/2024 02:16:46 pm,5.604,21.5
03/13/2024 02:16:46 pm,5.608,21.7
03/13/2024 02:16:46 pm,5.612,22.0
03/13/2024 02:16:46 pm,5.616,22.2
03/13/2024 02:16:46 pm,5.620,22.4
03/13/2024 02:16:46 pm,5.624,22.7
03/13/2024 02:16:46 pm,5.628,22.9
03/13/2024 02:16:46 pm,5.632,23.0
03/13/2024 02:16:46 pm,5.636,23.3
03/13/2024 02:16:46 pm,5.640,23.5
03/13/2024 02:16:46 pm,5.644,23.8
03/13/2024 02:16:46 pm,5.648,24.0
03/13/2024 02:16:46 pm,5.652,24.2
03/13/2024 02:16:46 pm,5.656,24.4
03/13/2024 02:16:46 pm,5.660,24.7
03/13/2024 02:16:46 pm,5.664,25.0
03/13/2024 02:16:46 pm,5.668,25.2
03/13/2024 02:16:46 pm,5.672,25.4
03/13/2024 02:16:46 pm,5.676,25.6
03/13/2024 02:16:46 pm,5.680,25.9
03/13/2024 02:16:46 pm,5.684,26.1
03/13/2024 02:16:46 pm,5.688,26.3
03/13/2024 02:16:46 pm,5.692,26.6
03/13/2024 02:16:46 pm,5.696,26.8
03/13/2024 02:16:46 pm,5.700,27.1
03/13/2024 02:16:46 pm,5.704,27.2
03/13/2024 02:16:46 pm,5.708,27.4
03/13/2024 02:16:46 pm,5.712,27.6
03/13/2024 02:16:46 pm,5.716,27.9
03/13/2024 02:16:46 pm,5.720,28.2
03/13/2024 02:16:46 pm,5.724,28.4
03/13/2024 02:16:46 pm,5.728,28.6
03/13/2024 02:16:46 pm,5.732,28.8
03/13/2024 02:16:46 pm,5.736,29.1
03/13/2024 02:16:46 pm,5.740,29.3
03/13/2024 02:16:46 pm,5.744,29.6
03/13/2024 02:16:46 pm,5.748,29.8
03/13/2024 02:16:46 pm,5.752,30.0
03/13/2024 02:16:46 pm,5.756,30.3
03/13/2024 02:16:46 pm,5.760,30.5
03/13/2024 02:16:46 pm,5.764,30.7
03/13/2024 02:16:46 pm,5.768,31.0
03/13/2024 02:16:46 pm,5.772,31.3
03/13/2024 02:16:46 pm,5.776,31.3
03/13/2024 02:16:46 pm,5.780,31.6
03/13/2024 02:16:46 pm,5.784,31.8
03/13/2024 02:16:46 pm,5.788,32.1
03/13/2024 02:16:46 pm,5.792,32.3
03/13/2024 02:16:46 pm,5.796,32.5
03/13/2024 02:16:46 pm,5.800,32.8
03/13/2024 02:16:46 pm,5.804,33.0
03/13/2024 02:16:46 pm,5.808,33.3
03/13/2024 02:16:46 pm,5.812,33.5
03/13/2024 02:16:46 pm,5.816,33.7
03/13/2024 02:16:46 pm,5.820,34.0
03/13/2024 02:16:46 pm,5.824,34.2
03/13/2024 02:16:46 pm,5.828,34.4
03/13/2024 02:16:46 pm,5.832,34.7
03/13/2024 02:16:46 pm,5.836,34.9
03/13/2024 02:16:46 pm,5.840,35.2
03/13/2024 02:16:46 pm,5.844,35.4
03/13/2024 02:16:46 pm,5.848,35.5
03/13/2024 02:16:46 pm,5.852,35.7
03/13/2024 02:16:46 pm,5.856,36.0
03/13/2024 02:16:46 pm,5.860,36.2
03/13/2024 02:16:46 pm,5.864,36.5
03/13/2024 02:16:46 pm,5.868,36.4
03/13/2024 02:16:46 pm,5.872,36.2
03/13/2024 02:16:46 pm,5.876,36.0
03/13/2024 02:16:46 pm,5.880,35.7
03/13/2024 02:16:46 pm,5.884,35.5
03/13/2024 02:16:46 pm,5.888,35.4
03/13/2024 02:16:46 pm,5.892,35.2
03/13/2024 02:16:46 pm,5.896,34.9
03/13/2024 02:16:46 pm,5.900,34.6
03/13/2024 02:16:46 pm,5.904,34.4
03/13/2024 02:16:46 pm,5.908,34.2
03/13/2024 02:16:46 pm,5.912,34.0
03/13/2024 02:16:46 pm,5.916,33.7
03/13/2024 02:16:46 pm,5.920,33.5
03/13/2024 02:16:46 pm,5.924,33.2
03/13/2024 02:16:46 pm,5.928,33.0
03/13/2024 02:16:46 pm,5.932,32.8
03/13/2024 02:16:46 pm,5.936,32.5
03/13/2024 02:16:46 pm,5.940,32.3
03/13/2024 02:16:46 pm,5.944,32.0
03/13/2024 02:16:46 pm,5.948,31.8
03/13/2024 02:16:46 pm,5.952,31.6
03/13/2024 02:16:46 pm,5.956,31.4
03/13/2024 02:16:46 pm,5.960,31.2
03/13/2024 02:16:46 pm,5.964,31.0
03/13/2024 02:16:46 pm,5.968,30.7
03/13/2024 02:16:46 pm,5.972,30.5
03/13/2024 02:16:46 pm,5.976,30.3
03/13/2024 02:16:46 pm,5.980,30.0
03/13/2024 02:16:46 pm,5.984,29.8
03/13/2024 02:16:46 pm,5.988,29.6
03/13/2024 02:16:46 pm,5.992,29.3
03/13/2024 02:16:46 pm,5.996,29.1
03/13/2024 02:16:47 pm,6.000,28.9
03/13/2024 02:16:47 pm,6.004,28.6
03/13/2024 02:16:47 pm,6.008,28.4
03/13/2024 02:16:47 pm,6.012,28.2
03/13/2024 02:16:47 pm,6.016,27.9
03/13/2024 02:16:47 pm,6.020,27.7
03/13/2024 02:16:47 pm,6.024,27.5
03/13/2024 02:16:47 pm,6.028,27.2
03/13/2024 02:16:47 pm,6.032,27.1
03/13/2024 02:16:47 pm,6.036,26.8
03/13/2024 02:16:47 pm,6.040,26.6
03/13/2024 02:16:47 pm,6.044,26.4
03/13/2024 02:16:47 pm,6.048,26.1
03/13/2024 02:16:47 pm,6.052,25.9
03/13/2024 02:16:47 pm,6.056,25.7
03/13/2024 02:16:47 pm,6.060,25.4
03/13/2024 02:16:47 pm,6.064,25.2
03/13/2024 02:16:47 pm,6.068,25.0
03/13/2024 02:16:47 pm,6.072,24.7
03/13/2024 02:16:47 pm,6.076,24.5
03/13/2024 02:16:47 pm,6.080,24.2
03/13/2024 02:16:47 pm,6.084,24.0
03/13/2024 02:16:47 pm,6.088,23.8
03/13/2024 02:16:47 pm,6.092,23.6
03/13/2024 02:16:47 pm,6.096,23.3
03/13/2024 02:16:47 pm,6.100,23.1
03/13/2024 02:16:47 pm,6.104,22.9
03/13/2024 02:16:47 pm,6.108,22.7
03/13/2024 02:16:47 pm,6.112,22.5
03/13/2024 02:16:47 pm,6.116,22.3
03/13/2024 02:16:47 pm,6.120,22.0
03/13/2024 02:16:47 pm,6.124,21.8
03/13/2024 02:16:47 pm,6.128,21.5
03/13/2024 02:16:47 pm,6.132,21.3
03/13/2024 02:16:47 pm,6.136,21.1
03/13/2024 02:16:47 pm,6.140,20.8
03/13/2024 02:16:47 pm,6.144,20.6
03/13/2024 02:16:47 pm,6.148,20.3
03/13/2024 02:16:47 pm,6.152,20.1
03/13/2024 02:16:47 pm,6.156,19.9
03/13/2024 02:16:47 pm,6.160,19.7
03/13/2024 02:16:47 pm,6.164,19.4
03/13/2024 02:16:47 pm,6.168,19.2
03/13/2024 02:16:47 pm,6.172,19.0
03/13/2024 02:16:47 pm,6.176,18.8
03/13/2024 02:16:47 pm,6.180,18.6
03/13/2024 02:16:47 pm,6.184,18.3
03/13/2024 02:16:47 pm,6.188,18.1
03/13/2024 02:16:47 pm,6.192,17.9
03/13/2024 02:16:47 pm,6.196,17.6
03/13/2024 02:16:47 pm,6.200,17.4
03/13/2024 02:16:47 pm,6.204,17.2
03/13/2024 02:16:47 pm,6.208,16.9
03/13/2024 02:16:47 pm,6.212,16.7
03/13/2024 02:16:47 pm,6.216,16.4
03/13/2024 02:16:47 pm,6.220,16.2
03/13/2024 02:16:47 pm,6.224,16.0
03/13/2024 02:16:47 pm,6.228,15.8
03/13/2024 02:16:47 pm,6.232,15.5
03/13/2024 02:16:47 pm,6.236,15.2
03/13/2024 02:16:47 pm,6.240,14.2
03/13/2024 02:16:47 pm,6.244,15.2
03/13/2024 02:16:47 pm,6.248,14.8
03/13/2024 02:16:47 pm,6.252,14.5
03/13/2024 02:16:47 pm,6.256,14.2
03/13/2024 02:16:47 pm,6.260,13.8
03/13/2024 02:16:47 pm,6.264,13.4
03/13/2024 02:16:47 pm,6.268,13.0
03/13/2024 02:16:47 pm,6.272,12.7
03/13/2024 02:16:47 pm,6.276,12.2
03/13/2024 02:16:47 pm,6.280,11.9
03/13/2024 02:16:47 pm,6.284,11.5
03/13/2024 02:16:47 pm,6.288,11.1
03/13/2024 02:16:47 pm,6.292,10.7
03/13/2024 02:16:47 pm,6.296,10.4
03/13/2024 02:16:47 pm,6.300,10.1
03/13/2024 02:16:47 pm,6.304,9.7
03/13/2024 02:16:47 pm,6.308,9.4
03/13/2024 02:16:47 pm,6.312,9.0
03/13/2024 02:16:47 pm,6.316,8.6
03/13/2024 02:16:47 pm,6.320,8.2
03/13/2024 02:16:47 pm,6.324,7.9
03/13/2024 02:16:47 pm,6.328,7.5
03/13/2024 02:16:47 pm,6.332,7.2
03/13/2024 02:16:47 pm,6.336,6.8
03/13/2024 02:16:47 pm,6.340,6.5
03/13/2024 02:16:47 pm,6.344,6.2
03/13/2024 02:16:47 pm,6.348,5.8
03/13/2024 02:16:47 pm,6.352,5.5
03/13/2024 02:16:47 pm,6.356,5.1
03/13/2024 02:16:47 pm,6.360,4.8
03/13/2024 02:16:47 pm,6.364,4.5
03/13/2024 02:16:47 pm,6.368,4.1
03/13/2024 02:16:47 pm,6.372,3.8
03/13/2024 02:16:47 pm,6.376,3.5
03/13/2024 02:16:47 pm,6.380,3.2
03/13/2024 02:16:47 pm,6.384,2.9
03/13/2024 02:16:47 pm,6.388,2.5
03/13/2024 02:16:47 pm,6.392,2.3
03/13/2024 02:16:47 pm,6.396,2.1
03/13/2024 02:16:47 pm,6.400,1.7
03/13/2024 02:16:47 pm,6.404,1.5
03/13/2024 02:16:47 pm,6.408,1.2
03/13/2024 02:16:47 pm,6.412,0.9
03/13/2024 02:16:47 pm,6.416,0.6
03/13/2024 02:16:47 pm,6.420,0.3
03/13/2024 02:16:47 pm,6.424,0.1
03/13/2024 02:16:47 pm,6.428,-0.2
03/13/2024 02:16:47 pm,6.432,-0.5
03/13/2024 02:16:47 pm,6.436,-0.7
03/13/2024 02:16:47 pm,6.440,-1.0
03/13/2024 02:16:47 pm,6.444,-1.2
03/13/2024 02:16:47 pm,6.448,-1.5
03/13/2024 02:16:47 pm,6.452,-1.7
03/13/2024 02:16:47 pm,6.456,-2.0
03/13/2024 02:16:47 pm,6.460,-2.1
03/13/2024 02:16:47 pm,6.464,-2.3
03/13/2024 02:16:47 pm,6.468,-2.6
03/13/2024 02:16:47 pm,6.472,-0.6
03/13/2024 02:16:47 pm,6.476,-3.0
03/13/2024 02:16:47 pm,6.480,-3.2
03/13/2024 02:16:47 pm,6.484,-3.4
03/13/2024 02:16:47 pm,6.488,-3.7
03/13/2024 02:16:47 pm,6.492,-3.8
03/13/2024 02:16:47 pm,6.496,-4.1
03/13/2024 02:16:47 pm,6.500,-4.3
03/13/2024 02:16:47 pm,6.504,-4.5
03/13/2024 02:16:47 pm,6.508,-4.6
03/13/2024 02:16:47 pm,6.512,-4.8
03/13/2024 02:16:47 pm,6.516,-5.0
03/13/2024 02:16:47 pm,6.520,-5.2
03/13/2024 02:16:47 pm,6.524,-5.4
03/13/2024 02:16:47 pm,6.528,-5.5
03/13/2024 02:16:47 pm,6.532,-5.7
03/13/2024 02:16:47 pm,6.536,-5.9
03/13/2024 02:16:47 pm,6.540,-6.0
03/13/2024 02:16:47 pm,6.544,-6.2
03/13/2024 02:16:47 pm,6.548,-6.2
03/13/2024 02:16:47 pm,6.552,-6.4
03/13/2024 02:16:47 pm,6.556,-6.5
03/13/2024 02:16:47 pm,6.560,-6.6
03/13/2024 02:16:47 pm,6.564,-6.7
03/13/2024 02:16:47 pm,6.568,-6.8
03/13/2024 02:16:47 pm,6.572,-6.9
03/13/2024 02:16:47 pm,6.576,-7.0
03/13/2024 02:16:47 pm,6.580,-7.1
03/13/2024 02:16:47 pm,6.584,-7.2
03/13/2024 02:16:47 pm,6.588,-7.3
03/13/2024 02:16:47 pm,6.592,-7.4
03/13/2024 02:16:47 pm,6.596,-7.4
03/13/2024 02:16:47 pm,6.600,-7.5
03/13/2024 02:16:47 pm,6.604,-7.6
03/13/2024 02:16:47 pm,6.608,-7.6
03/13/2024 02:16:47 pm,6.612,-7.6
03/13/2024 02:16:47 pm,6.616,-7.7
03/13/2024 02:16:47 pm,6.620,-7.8
03/13/2024 02:16:47 pm,6.624,-7.8
03/13/2024 02:16:47 pm,6.628,-7.8
03/13/2024 02:16:47 pm,6.632,-7.9
03/13/2024 02:16:47 pm,6.636,-8.0
03/13/2024 02:16:47 pm,6.640,-8.0
03/13/2024 02:16:47 pm,6.644,-8.0
03/13/2024 02:16:47 pm,6.648,-8.0
03/13/2024 02:16:47 pm,6.652,-7.9
03/13/2024 02:16:47 pm,6.656,-7.8
03/13/2024 02:16:47 pm,6.660,-7.8
03/13/2024 02:16:47 pm,6.664,-7.8
03/13/2024 02:16:47 pm,6.668,-7.7
03/13/2024 02:16:47 pm,6.672,-7.7
03/13/2024 02:16:47 pm,6.676,-7.6
03/13/2024 02:16:47 pm,6.680,-7.6
03/13/2024 02:16:47 pm,6.684,-7.5
03/13/2024 02:16:47 pm,6.688,-7.4
03/13/2024 02:16:47 pm,6.692,-7.4
03/13/2024 02:16:47 pm,6.696,-7.3
03/13/2024 02:16:47 pm,6.700,-7.2
03/13/2024 02:16:47 pm,6.704,-7.1
03/13/2024 02:16:47 pm,6.708,-7.0
03/13/2024 02:16:47 pm,6.712,-7.0
03/13/2024 02:16:47 pm,6.716,-6.9
03/13/2024 02:16:47 pm,6.720,-6.8
03/13/2024 02:16:47 pm,6.724,-6.6
03/13/2024 02:16:47 pm,6.728,-6.6
03/13/2024 02:16:47 pm,6.732,-6.4
03/13/2024 02:16:47 pm,6.736,-6.2
03/13/2024 02:16:47 pm,6.740,-6.2
03/13/2024 02:16:47 pm,6.744,-6.1
03/13/2024 02:16:47 pm,6.748,-5.9
03/13/2024 02:16:47 pm,6.752,-5.8
03/13/2024 02:16:47 pm,6.756,-5.6
03/13/2024 02:16:47 pm,6.760,-5.4
03/13/2024 02:16:47 pm,6.764,-5.3
03/13/2024 02:16:47 pm,6.768,-5.0
03/13/2024 02:16:47 pm,6.772,-4.9
03/13/2024 02:16:47 pm,6.776,-4.7
03/13/2024 02:16:47 pm,6.780,-4.5
03/13/2024 02:16:47 pm,6.784,-4.3
03/13/2024 02:16:47 pm,6.788,-4.1
03/13/2024 02:16:47 pm,6.792,-3.9
03/13/2024 02:16:47 pm,6.796,-3.7
03/13/2024 02:16:47 pm,6.800,-3.5
03/13/2024 02:16:47 pm,6.804,-3.3
03/13/2024 02:16:47 pm,6.808,-3.0
03/13/2024 02:16:47 pm,6.812,-2.8
03/13/2024 02:16:47 pm,6.816,-2.6
03/13/2024 02:16:47 pm,6.820,-2.3
03/13/2024 02:16:47 pm,6.824,-2.1
03/13/2024 02:16:47 pm,6.828,-2.0
03/13/2024 02:16:47 pm,6.832,-1.8
03/13/2024 02:16:47 pm,6.836,-1.5
03/13/2024 02:16:47 pm,6.840,-1.2
03/13/2024 02:16:47 pm,6.844,-1.0
03/13/2024 02:16:47 pm,6.848,-0.7
03/13/2024 02:16:47 pm,6.852,-0.5
03/13/2024 02:16:47 pm,6.856,-0.2
03/13/2024 02:16:47 pm,6.860,0.1
03/13/2024 02:16:47 pm,6.864,0.3
03/13/2024 02:16:47 pm,6.868,0.6
03/13/2024 02:16:47 pm,6.872,0.9
03/13/2024 02:16:47 pm,6.876,1.2
03/13/2024 02:16:47 pm,6.880,1.4
03/13/2024 02:16:47 pm,6.884,1.8
03/13/2024 02:16:47 pm,6.888,2.0
03/13/2024 02:16:47 pm,6.892,2.3
03/13/2024 02:16:47 pm,6.896,2.6
03/13/2024 02:16:47 pm,6.900,2.9
03/13/2024 02:16:47 pm,6.904,3.2
03/13/2024 02:16:47 pm,6.908,3.5
03/13/2024 02:16:47 pm,6.912,3.9
03/13/2024 02:16:47 pm,6.916,4.2
03/13/2024 02:16:47 pm,6.920,4.5
03/13/2024 02:16:47 pm,6.924,4.8
03/13/2024 02:16:47 pm,6.928,5.2
03/13/2024 02:16:47 pm,6.932,5.5
03/13/2024 02:16:47 pm,6.936,5.9
03/13/2024 02:16:47 pm,6.940,6.2
03/13/2024 02:16:47 pm,6.944,6.5
03/13/2024 02:16:47 pm,6.948,6.8
03/13/2024 02:16:47 pm,6.952,7.2
03/13/2024 02:16:47 pm,6.956,7.6
03/13/2024 02:16:47 pm,6.960,7.9
03/13/2024 02:16:47 pm,6.964,8.3
03/13/2024 02:16:47 pm,6.968,8.6
03/13/2024 02:16:47 pm,6.972,9.0
03/13/2024 02:16:47 pm,6.976,9.4
03/13/2024 02:16:47 pm,6.980,9.8
03/13/2024 02:16:47 pm,6.984,10.2
03/13/2024 02:16:47 pm,6.988,10.5
03/13/2024 02:16:47 pm,6.992,10.8
03/13/2024 02:16:47 pm,6.996,11.2
03/13/2024 02:16:48 pm,7.000,11.6
03/13/2024 02:16:48 pm,7.004,12.0
03/13/2024 02:16:48 pm,7.008,12.3
03/13/2024 02:16:48 pm,7.012,12.7
03/13/2024 02:16:48 pm,7.016,13.1
03/13/2024 02:16:48 pm,7.020,13.5
03/13/2024 02:16:48 pm,7.024,13.9
03/13/2024 02:16:48 pm,7.028,14.3
03/13/2024 02:16:48 pm,7.032,14.6
03/13/2024 02:16:48 pm,7.036,15.0
03/13/2024 02:16:48 pm,7.040,15.3
03/13/2024 02:16:48 pm,7.044,15.7
03/13/2024 02:16:48 pm,7.048,16.1
03/13/2024 02:16:48 pm,7.052,16.5
03/13/2024 02:16:48 pm,7.056,16.9
03/13/2024 02:16:48 pm,7.060,17.2
03/13/2024 02:16:48 pm,7.064,17.6
03/13/2024 02:16:48 pm,7.068,18.0
03/13/2024 02:16:48 pm,7.072,18.4
03/13/2024 02:16:48 pm,7.076,18.8
03/13/2024 02:16:48 pm,7.080,19.1
03/13/2024 02:16:48 pm,7.084,19.4
03/13/2024 02:16:48 pm,7.088,19.8
03/13/2024 02:16:48 pm,7.092,20.2
03/13/2024 02:16:48 pm,7.096,20.5
03/13/2024 02:16:48 pm,7.100,20.9
03/13/2024 02:16:48 pm,7.104,21.3
03/13/2024 02:16:48 pm,7.108,21.6
03/13/2024 02:16:48 pm,7.112,22.0
03/13/2024 02:16:48 pm,7.116,22.3
03/13/2024 02:16:48 pm,7.120,22.7
03/13/2024 02:16:48 pm,7.124,22.9
03/13/2024 02:16:48 pm,7.128,23.2
03/13/2024 02:16:48 pm,7.132,23.6
03/13/2024 02:16:48 pm,7.136,23.9
03/13/2024 02:16:48 pm,7.140,24.2
03/13/2024 02:16:48 pm,7.144,24.6
03/13/2024 02:16:48 pm,7.148,24.9
03/13/2024 02:16:48 pm,7.152,25.2
03/13/2024 02:16:48 pm,7.156,25.6
03/13/2024 02:16:48 pm,7.160,25.9
03/13/2024 02:16:48 pm,7.164,26.2
03/13/2024 02:16:48 pm,7.168,26.5
03/13/2024 02:16:48 pm,7.172,26.8
03/13/2024 02:16:48 pm,7.176,27.0
03/13/2024 02:16:48 pm,7.180,27.3
03/13/2024 02:16:48 pm,7.184,27.5
03/13/2024 02:16:48 pm,7.188,27.8
03/13/2024 02:16:48 pm,7.192,28.1
03/13/2024 02:16:48 pm,7.196,28.4
03/13/2024 02:16:48 pm,7.200,28.7
03/13/2024 02:16:48 pm,7.204,28.9
03/13/2024 02:16:48 pm,7.208,29.2
03/13/2024 02:16:48 pm,7.212,29.4
03/13/2024 02:16:48 pm,7.216,29.7
03/13/2024 02:16:48 pm,7.220,29.9
03/13/2024 02:16:48 pm,7.224,30.2
03/13/2024 02:16:48 pm,7.228,30.5
03/13/2024 02:16:48 pm,7.232,30.7
03/13/2024 02:16:48 pm,7.236,30.9
03/13/2024 02:16:48 pm,7.240,31.1
03/13/2024 02:16:48 pm,7.244,31.3
03/13/2024 02:16:48 pm,7.248,31.5
03/13/2024 02:16:48 pm,7.252,31.7
03/13/2024 02:16:48 pm,7.256,32.0
03/13/2024 02:16:48 pm,7.260,32.2
03/13/2024 02:16:48 pm,7.264,32.4
03/13/2024 02:16:48 pm,7.268,32.6
03/13/2024 02:16:48 pm,7.272,32.8
03/13/2024 02:16:48 pm,7.276,33.0
03/13/2024 02:16:48 pm,7.280,33.2
03/13/2024 02:16:48 pm,7.284,33.4
03/13/2024 02:16:48 pm,7.288,33.6
03/13/2024 02:16:48 pm,7.292,33.8
03/13/2024 02:16:48 pm,7.296,34.0
03/13/2024 02:16:48 pm,7.300,34.2
03/13/2024 02:16:48 pm,7.304,34.4
03/13/2024 02:16:48 pm,7.308,34.5
03/13/2024 02:16:48 pm,7.312,34.7
03/13/2024 02:16:48 pm,7.316,34.8
03/13/2024 02:16:48 pm,7.320,34.9
03/13/2024 02:16:48 pm,7.324,35.1
03/13/2024 02:16:48 pm,7.328,35.2
03/13/2024 02:16:48 pm,7.332,35.3
03/13/2024 02:16:48 pm,7.336,35.4
03/13/2024 02:16:48 pm,7.340,35.5
03/13/2024 02:16:48 pm,7.344,35.6
03/13/2024 02:16:48 pm,7.348,35.6
03/13/2024 02:16:48 pm,7.352,35.8
03/13/2024 02:16:48 pm,7.356,35.8
03/13/2024 02:16:48 pm,7.360,35.9
03/13/2024 02:16:48 pm,7.364,36.0
03/13/2024 02:16:48 pm,7.368,36.0
03/13/2024 02:16:48 pm,7.372,36.1
03/13/2024 02:16:48 pm,7.376,36.1
03/13/2024 02:16:48 pm,7.380,36.2
03/13/2024 02:16:48 pm,7.384,36.3
03/13/2024 02:16:48 pm,7.388,36.3
03/13/2024 02:16:48 pm,7.392,36.4
03/13/2024 02:16:48 pm,7.396,36.5
03/13/2024 02:16:48 pm,7.400,36.5
03/13/2024 02:16:48 pm,7.404,36.5
03/13/2024 02:16:48 pm,7.408,36.6
03/13/2024 02:16:48 pm,7.412,36.6
03/13/2024 02:16:48 pm,7.416,36.7
03/13/2024 02:16:48 pm,7.420,36.6
03/13/2024 02:16:48 pm,7.424,36.6
03/13/2024 02:16:48 pm,7.428,36.5
03/13/2024 02:16:48 pm,7.432,36.5
03/13/2024 02:16:48 pm,7.436,36.4
03/13/2024 02:16:48 pm,7.440,36.4
03/13/2024 02:16:48 pm,7.444,36.3
03/13/2024 02:16:48 pm,7.448,36.3
03/13/2024 02:16:48 pm,7.452,36.2
03/13/2024 02:16:48 pm,7.456,36.2
03/13/2024 02:16:48 pm,7.460,36.1
03/13/2024 02:16:48 pm,7.464,36.0
03/13/2024 02:16:48 pm,7.468,35.9
03/13/2024 02:16:48 pm,7.472,35.9
03/13/2024 02:16:48 pm,7.476,35.7
03/13/2024 02:16:48 pm,7.480,35.7
03/13/2024 02:16:48 pm,7.484,35.6
03/13/2024 02:16:48 pm,7.488,35.5
03/13/2024 02:16:48 pm,7.492,35.4
03/13/2024 02:16:48 pm,7.496,35.4
03/13/2024 02:16:48 pm,7.500,35.3
03/13/2024 02:16:48 pm,7.504,35.2
03/13/2024 02:16:48 pm,7.508,35.1
03/13/2024 02:16:48 pm,7.512,34.9
03/13/2024 02:16:48 pm,7.516,34.8
03/13/2024 02:16:48 pm,7.520,34.6
03/13/2024 02:16:48 pm,7.524,34.4
03/13/2024 02:16:48 pm,7.528,34.3
03/13/2024 02:16:48 pm,7.532,34.1
03/13/2024 02:16:48 pm,7.536,34.0
03/13/2024 02:16:48 pm,7.540,33.7
03/13/2024 02:16:48 pm,7.544,33.5
03/13/2024 02:16:48 pm,7.548,33.4
03/13/2024 02:16:48 pm,7.552,33.1
03/13/2024 02:16:48 pm,7.556,33.0
03/13/2024 02:16:48 pm,7.560,32.8
03/13/2024 02:16:48 pm,7.564,32.6
03/13/2024 02:16:48 pm,7.568,32.3
03/13/2024 02:16:48 pm,7.572,32.1
03/13/2024 02:16:48 pm,7.576,31.9
03/13/2024 02:16:48 pm,7.580,31.7
03/13/2024 02:16:48 pm,7.584,31.5
03/13/2024 02:16:48 pm,7.588,31.3
03/13/2024 02:16:48 pm,7.592,31.1
03/13/2024 02:16:48 pm,7.596,30.9
03/13/2024 02:16:48 pm,7.600,30.6
03/13/2024 02:16:48 pm,7.604,30.4
03/13/2024 02:16:48 pm,7.608,30.1
03/13/2024 02:16:48 pm,7.612,29.9
03/13/2024 02:16:48 pm,7.616,29.6
03/13/2024 02:16:48 pm,7.620,29.4
03/13/2024 02:16:48 pm,7.624,29.1
03/13/2024 02:16:48 pm,7.628,28.8
03/13/2024 02:16:48 pm,7.632,28.6
03/13/2024 02:16:48 pm,7.636,28.3
03/13/2024 02:16:48 pm,7.640,28.1
03/13/2024 02:16:48 pm,7.644,27.7
03/13/2024 02:16:48 pm,7.648,27.5
03/13/2024 02:16:48 pm,7.652,27.2
03/13/2024 02:16:48 pm,7.656,27.0
03/13/2024 02:16:48 pm,7.660,26.7
03/13/2024 02:16:48 pm,7.664,26.4
03/13/2024 02:16:48 pm,7.668,26.1
03/13/2024 02:16:48 pm,7.672,25.8
03/13/2024 02:16:48 pm,7.676,25.5
